kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c|
    128.09271 |     128.59370 |     129.46056 |     116.55544 |     147.40646 |     148.98056 |     134.27669 |       0.86275 |      14.73254 |      14.75035 | 
    128.11235 |     128.61882 |     129.48505 |     116.58868 |     147.42906 |     149.00873 |     134.31783 |       0.86275 |      14.73254 |      14.75035 | 
    128.13193 |     128.64375 |     129.50934 |     116.62176 |     147.45160 |     149.03668 |     134.35889 |       0.86275 |      14.73254 |      14.75035 | 
    128.15202 |     128.66934 |     129.53427 |     116.65564 |     147.47472 |     149.06538 |     134.40102 |       0.86275 |      14.73254 |      14.75035 | 
    128.17180 |     128.69440 |     129.55869 |     116.68903 |     147.49748 |     149.09348 |     134.44247 |       0.86275 |      14.73254 |      14.75035 | 
    128.19136 |     128.71915 |     129.58282 |     116.72198 |     147.51999 |     149.12125 |     134.48344 |       0.86275 |      14.73254 |      14.75035 | 
    128.21262 |     128.74596 |     129.60898 |     116.75759 |     147.54445 |     149.15135 |     134.52776 |       0.86275 |      14.73254 |      14.75035 | 
    128.23297 |     128.77148 |     129.63383 |     116.79163 |     147.56787 |     149.17996 |     134.57014 |       0.86275 |      14.73254 |      14.75035 | 
    128.25360 |     128.79733 |     129.65903 |     116.82603 |     147.59161 |     149.20895 |     134.61293 |       0.86275 |      14.73254 |      14.75035 | 
    128.27551 |     128.82469 |     129.68571 |     116.86217 |     147.61682 |     149.23965 |     134.65791 |       0.86275 |      14.73254 |      14.75035 | 
    128.29700 |     128.85129 |     129.71164 |     116.89719 |     147.64156 |     149.26949 |     134.70164 |       0.86275 |      14.73254 |      14.75035 | 
    128.31844 |     128.87788 |     129.73755 |     116.93195 |     147.66623 |     149.29930 |     134.74490 |       0.86275 |      14.73254 |      14.75035 | 
    128.34033 |     128.90494 |     129.76390 |     116.96709 |     147.69142 |     149.32964 |     134.78851 |       0.86275 |      14.73254 |      14.75035 | 
    128.36270 |     128.93240 |     129.79066 |     117.00282 |     147.71716 |     149.36044 |     134.83250 |       0.86275 |      14.73254 |      14.75035 | 
    128.38544 |     128.96010 |     129.81766 |     117.03873 |     147.74333 |     149.39149 |     134.87637 |       0.86275 |      14.73254 |      14.75035 | 
    128.40826 |     128.98767 |     129.84451 |     117.07434 |     147.76959 |     149.42241 |     134.91951 |       0.86275 |      14.73254 |      14.75035 | 
    128.43210 |     129.01631 |     129.87242 |     117.11098 |     147.79703 |     149.45453 |     134.96350 |       0.86275 |      14.73254 |      14.75035 | 
    128.45563 |     129.04372 |     129.89909 |     117.14606 |     147.82410 |     149.48521 |     135.00531 |       0.86275 |      14.72961 |      14.75035 | 
    128.47951 |     129.07083 |     129.92546 |     117.18033 |     147.85158 |     149.51555 |     135.04611 |       0.86275 |      14.72961 |      14.75035 | 
    128.50249 |     129.09657 |     129.95045 |     117.21252 |     147.87802 |     149.54433 |     135.08452 |       0.86275 |      14.72961 |      14.75035 | 
    128.52560 |     129.12196 |     129.97511 |     117.24501 |     147.90463 |     149.57269 |     135.12183 |       0.86275 |      14.72961 |      14.75035 | 
    128.54842 |     129.14619 |     129.99863 |     117.27712 |     147.93088 |     149.59976 |     135.15717 |       0.86275 |      14.72961 |      14.75035 | 
    128.57133 |     129.16971 |     130.02141 |     117.30926 |     147.95726 |     149.62598 |     135.19104 |       0.86275 |      14.72961 |      14.75035 | 
    128.59448 |     129.19237 |     130.04337 |     117.34139 |     147.98389 |     149.65123 |     135.22353 |       0.86275 |      14.72961 |      14.75035 | 
    128.61703 |     129.21338 |     130.06366 |     117.37254 |     148.00984 |     149.67459 |     135.25374 |       0.86275 |      14.72961 |      14.75035 | 
    128.64066 |     129.23442 |     130.08400 |     117.40401 |     148.03703 |     149.69800 |     135.28375 |       0.86275 |      14.72961 |      14.75035 | 
    128.66318 |     129.25348 |     130.10234 |     117.43327 |     148.06294 |     149.71910 |     135.31091 |       0.86275 |      14.72961 |      14.75035 | 
    128.68608 |     129.27200 |     130.12018 |     117.46219 |     148.08929 |     149.73964 |     135.33714 |       0.86275 |      14.72961 |      14.75035 | 
    128.70889 |     129.28964 |     130.13713 |     117.48979 |     148.11555 |     149.75914 |     135.36186 |       0.86275 |      14.72961 |      14.75035 | 
    128.73184 |     129.30658 |     130.15341 |     117.51649 |     148.14197 |     149.77788 |     135.38544 |       0.86275 |      14.72961 |      14.75035 | 
    128.75394 |     129.32210 |     130.16827 |     117.54142 |     148.16739 |     149.79498 |     135.40706 |       0.86275 |      14.72961 |      14.75035 | 
    128.77545 |     129.33670 |     130.18227 |     117.56453 |     148.19215 |     149.81108 |     135.42725 |       0.86275 |      14.72961 |      14.75035 | 
    128.79716 |     129.35088 |     130.19582 |     117.58691 |     148.21713 |     149.82668 |     135.44669 |       0.86275 |      14.72961 |      14.75035 | 
    128.81966 |     129.36484 |     130.20917 |     117.60910 |     148.24301 |     149.84204 |     135.46579 |       0.86275 |      14.72961 |      14.75035 | 
    128.84138 |     129.37767 |     130.22139 |     117.62960 |     148.26802 |     149.85609 |     135.48328 |       0.86275 |      14.72961 |      14.75035 | 
    128.86392 |     129.39037 |     130.23349 |     117.64989 |     148.29396 |     149.87003 |     135.50041 |       0.86275 |      14.72961 |      14.75035 | 
    128.88568 |     129.40198 |     130.24451 |     117.66857 |     148.31900 |     149.88271 |     135.51595 |       0.86275 |      14.72961 |      14.75035 | 
    128.90694 |     129.41267 |     130.25461 |     117.68596 |     148.34346 |     149.89433 |     135.53023 |       0.86275 |      14.72961 |      14.75035 | 
    128.92813 |     129.42271 |     130.26408 |     117.70233 |     148.36784 |     149.90523 |     135.54341 |       0.85882 |      14.72961 |      14.75035 | 
    128.94992 |     129.43221 |     130.27303 |     117.71801 |     148.39293 |     149.91553 |     135.55569 |       0.85882 |      14.72961 |      14.75035 | 
    128.97142 |     129.44067 |     130.28091 |     117.73241 |     148.41766 |     149.92461 |     135.56664 |       0.85882 |      14.72961 |      14.75035 | 
    128.99126 |     129.44766 |     130.28738 |     117.74457 |     148.44049 |     149.93204 |     135.57549 |       0.85098 |      14.72815 |      14.74889 | 
    129.01028 |     129.45338 |     130.29259 |     117.75487 |     148.46239 |     149.93803 |     135.58244 |       0.83529 |      14.72815 |      14.74889 | 
    129.02943 |     129.45757 |     130.29628 |     117.76332 |     148.48442 |     149.94228 |     135.58719 |       0.80784 |      14.72815 |      14.74889 | 
    129.04784 |     129.45929 |     130.29750 |     117.76868 |     148.50560 |     149.94370 |     135.58879 |       0.77647 |      14.72815 |      14.74889 | 
    129.06593 |     129.45816 |     130.29587 |     117.77079 |     148.52643 |     149.94180 |     135.58676 |       0.76863 |      14.72815 |      14.74889 | 
    129.08356 |     129.45436 |     130.29156 |     117.76971 |     148.54671 |     149.93686 |     135.58122 |       0.76863 |      14.72815 |      14.74889 | 
    129.09944 |     129.44864 |     130.28535 |     117.76609 |     148.56499 |     149.92972 |     135.57318 |       0.76863 |      14.72815 |      14.74889 | 
    129.11555 |     129.44077 |     130.27701 |     117.75993 |     148.58353 |     149.92012 |     135.56213 |       0.76863 |      14.72815 |      14.74889 | 
    129.13068 |     129.43123 |     130.26698 |     117.75159 |     148.60094 |     149.90858 |     135.54881 |       0.76863 |      14.72815 |      14.74889 | 
    129.14482 |     129.42023 |     130.25551 |     117.74137 |     148.61722 |     149.89537 |     135.53351 |       0.76863 |      14.72815 |      14.74889 | 
    129.15872 |     129.40709 |     130.24191 |     117.72868 |     148.63321 |     149.87971 |     135.51535 |       0.76863 |      14.72815 |      14.74889 | 
    129.17186 |     129.39226 |     130.22661 |     117.71363 |     148.64833 |     149.86211 |     135.49458 |       0.76863 |      14.72815 |      14.74889 | 
    129.18333 |     129.37657 |     130.21043 |     117.69716 |     148.66153 |     149.84351 |     135.47253 |       0.76863 |      14.72815 |      14.74889 | 
    129.19395 |     129.35971 |     130.19313 |     117.67879 |     148.67375 |     149.82359 |     135.44833 |       0.76863 |      14.72815 |      14.74889 | 
    129.20309 |     129.34244 |     130.17543 |     117.65942 |     148.68427 |     149.80321 |     135.42316 |       0.76863 |      14.72815 |      14.74889 | 
    129.21060 |     129.32468 |     130.15727 |     117.63895 |     148.69292 |     149.78232 |     135.39706 |       0.76863 |      14.72815 |      14.74889 | 
    129.21704 |     129.30554 |     130.13773 |     117.61628 |     148.70032 |     149.75983 |     135.36852 |       0.76863 |      14.72815 |      14.74889 | 
    129.22214 |     129.28519 |     130.11697 |     117.59161 |     148.70619 |     149.73595 |     135.33781 |       0.76863 |      14.72815 |      14.74889 | 
    129.22577 |     129.26389 |     130.09529 |     117.56534 |     148.71036 |     149.71100 |     135.30544 |       0.76863 |      14.72815 |      14.74889 | 
    129.22792 |     129.24147 |     130.07249 |     117.53716 |     148.71284 |     149.68477 |     135.27103 |       0.76863 |      14.72815 |      14.74889 | 
    129.22852 |     129.21858 |     130.04926 |     117.50800 |     148.71353 |     149.65802 |     135.23572 |       0.76863 |      14.72815 |      14.74889 | 
    129.22758 |     129.19466 |     130.02498 |     117.47713 |     148.71245 |     149.63008 |     135.19859 |       0.76863 |      14.72815 |      14.74889 | 
    129.22513 |     129.16994 |     129.99992 |     117.44480 |     148.70963 |     149.60124 |     135.15999 |       0.76863 |      14.72815 |      14.74889 | 
    129.22101 |     129.14369 |     129.97334 |     117.41017 |     148.70488 |     149.57066 |     135.11884 |       0.76863 |      14.72815 |      14.74889 | 
    129.21553 |     129.11752 |     129.94685 |     117.37531 |     148.69858 |     149.54018 |     135.07762 |       0.76863 |      14.72815 |      14.74648 | 
    129.20872 |     129.09105 |     129.92009 |     117.33984 |     148.69075 |     149.50937 |     135.03589 |       0.76863 |      14.72815 |      14.74648 | 
    129.20050 |     129.06384 |     129.89258 |     117.30311 |     148.68129 |     149.47772 |     134.99281 |       0.76863 |      14.72815 |      14.74648 | 
    129.19040 |     129.03459 |     129.86305 |     117.26350 |     148.66966 |     149.44374 |     134.94653 |       0.76863 |      14.72815 |      14.74648 | 
    129.17937 |     129.00575 |     129.83394 |     117.22440 |     148.65697 |     149.41023 |     134.90099 |       0.76863 |      14.72815 |      14.74648 | 
    129.16756 |     128.97737 |     129.80530 |     117.18580 |     148.64337 |     149.37727 |     134.85609 |       0.76863 |      14.72815 |      14.74648 | 
    129.15462 |     128.94832 |     129.77600 |     117.14629 |     148.62848 |     149.34355 |     134.81027 |       0.76863 |      14.72815 |      14.74648 | 
    129.14066 |     128.91887 |     129.74629 |     117.10617 |     148.61241 |     149.30937 |     134.76382 |       0.76863 |      14.72815 |      14.74648 | 
    129.12517 |     128.88779 |     129.71498 |     117.06364 |     148.59459 |     149.27335 |     134.71466 |       0.76863 |      14.72815 |      14.74648 | 
    129.10942 |     128.85742 |     129.68440 |     117.02209 |     148.57648 |     149.23816 |     134.66670 |       0.76863 |      14.72815 |      14.74648 | 
    129.09285 |     128.82663 |     129.65340 |     116.98000 |     148.55740 |     149.20247 |     134.61819 |       0.76863 |      14.72815 |      14.74648 | 
    129.07571 |     128.79582 |     129.62238 |     116.93790 |     148.53769 |     149.16676 |     134.56975 |       0.76863 |      14.72815 |      14.74648 | 
    129.05861 |     128.76566 |     129.59203 |     116.89690 |     148.51801 |     149.13185 |     134.52258 |       0.76863 |      14.72815 |      14.74648 | 
    129.04054 |     128.73454 |     129.56073 |     116.85460 |     148.49721 |     149.09584 |     134.47397 |       0.76863 |      14.72815 |      14.74648 | 
    129.02223 |     128.70358 |     129.52959 |     116.81248 |     148.47614 |     149.06000 |     134.42561 |       0.76863 |      14.72815 |      14.74648 | 
    129.00368 |     128.67278 |     129.49863 |     116.77055 |     148.45479 |     149.02437 |     134.37749 |       0.76863 |      14.72815 |      14.74648 | 
    128.98395 |     128.64058 |     129.46626 |     116.72680 |     148.43208 |     148.98712 |     134.32730 |       0.76863 |      14.72815 |      14.74648 | 
    128.96439 |     128.60899 |     129.43449 |     116.68396 |     148.40958 |     148.95056 |     134.27820 |       0.76863 |      14.72815 |      14.74648 | 
    128.94489 |     128.57793 |     129.40329 |     116.64176 |     148.38713 |     148.91466 |     134.22983 |       0.76863 |      14.72815 |      14.74648 | 
    128.92548 |     128.54662 |     129.37186 |     116.59953 |     148.36479 |     148.87848 |     134.18143 |       0.76863 |      14.72815 |      14.74648 | 
    128.90497 |     128.51396 |     129.33905 |     116.55560 |     148.34119 |     148.84073 |     134.13113 |       0.76863 |      14.72815 |      14.74648 | 
    128.88510 |     128.48257 |     129.30754 |     116.51343 |     148.31833 |     148.80446 |     134.08284 |       0.76863 |      14.72815 |      14.74648 | 
