kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c
    106.67477 |     109.79210 |     110.72222 |     108.17941 |     122.75914 |     127.41686 |     125.23248 |       1.00000 |      14.56769 |      14.58819 
    106.83471 |     109.93854 |     110.86826 |     108.45843 |     122.94319 |     127.58492 |     125.54080 |       1.00000 |      14.56769 |      14.58819 
    106.99426 |     110.08401 |     111.01334 |     108.73595 |     123.12679 |     127.75188 |     125.84748 |       1.00000 |      14.56769 |      14.58819 
    107.15337 |     110.22843 |     111.15738 |     109.01204 |     123.30991 |     127.91764 |     126.15208 |       1.00000 |      14.56769 |      14.58819 
    107.31202 |     110.37190 |     111.30045 |     109.28588 |     123.49247 |     128.08228 |     126.45417 |       1.00000 |      14.56769 |      14.58819 
    107.47017 |     110.51434 |     111.44250 |     109.55805 |     123.67447 |     128.24574 |     126.75405 |       1.00000 |      14.56769 |      14.58819 
    107.62778 |     110.65575 |     111.58352 |     109.82961 |     123.85585 |     128.40802 |     127.05233 |       1.00000 |      14.56769 |      14.58819 
    107.78484 |     110.79700 |     111.72438 |     110.09812 |     124.03658 |     128.57013 |     127.34807 |       1.00000 |      14.56769 |      14.58819 
    107.94130 |     110.93852 |     111.86553 |     110.36112 |     124.21664 |     128.73256 |     127.64005 |       1.00000 |      14.56769 |      14.58819 
    108.09716 |     111.08088 |     112.00753 |     110.61788 |     124.39600 |     128.89597 |     127.92813 |       1.00000 |      14.56769 |      14.58819 
    108.25244 |     111.22469 |     112.15099 |     110.86922 |     124.57469 |     129.06107 |     128.21313 |       1.00000 |      14.56769 |      14.58819 
    108.40714 |     111.37032 |     112.29630 |     111.11449 |     124.75272 |     129.22829 |     128.49492 |       1.00000 |      14.56769 |      14.58458 
    108.56129 |     111.51762 |     112.44328 |     111.35298 |     124.93011 |     129.39743 |     128.77304 |       1.00000 |      14.56769 |      14.58458 
    108.71493 |     111.66658 |     112.59193 |     111.58591 |     125.10691 |     129.56848 |     129.04826 |       1.00000 |      14.56769 |      14.58458 
    108.86807 |     111.81699 |     112.74201 |     111.81461 |     125.28314 |     129.74120 |     129.32132 |       1.00000 |      14.56769 |      14.58458 
    109.02079 |     111.96871 |     112.89340 |     112.04074 |     125.45889 |     129.91541 |     129.59314 |       1.00000 |      14.56769 |      14.58458 
    109.17313 |     112.12140 |     113.04575 |     112.26610 |     125.63419 |     130.09073 |     129.86459 |       1.00000 |      14.56769 |      14.58458 
    109.32515 |     112.27512 |     113.19911 |     112.48945 |     125.80914 |     130.26723 |     130.13509 |       1.00000 |      14.56769 |      14.58458 
    109.47691 |     112.42981 |     113.35343 |     112.71209 |     125.98379 |     130.44481 |     130.40533 |       1.00000 |      14.56769 |      14.58458 
    109.62849 |     112.58557 |     113.50880 |     112.93303 |     126.15821 |     130.62360 |     130.67488 |       1.00000 |      14.56769 |      14.58458 
    109.77992 |     112.74223 |     113.66506 |     113.15031 |     126.33248 |     130.80342 |     130.94185 |       1.00000 |      14.56769 |      14.58458 
    109.93127 |     112.89928 |     113.82169 |     113.36717 |     126.50665 |     130.98366 |     131.20799 |       1.00000 |      14.56769 |      14.58458 
    110.08257 |     113.05605 |     113.97801 |     113.58539 |     126.68076 |     131.16356 |     131.47395 |       1.00000 |      14.56769 |      14.58458 
    110.23388 |     113.21181 |     114.13329 |     113.80965 |     126.85489 |     131.34225 |     131.74214 |       1.00000 |      14.56769 |      14.58458 
    110.38519 |     113.36540 |     114.28636 |     114.03964 |     127.02901 |     131.51840 |     132.01097 |       1.00000 |      14.56769 |      14.58458 
    110.53643 |     113.51582 |     114.43623 |     114.27404 |     127.20306 |     131.69087 |     132.27954 |       1.00000 |      14.56769 |      14.58458 
    110.68751 |     113.66277 |     114.58259 |     114.51640 |     127.37691 |     131.85930 |     132.55035 |       1.00000 |      14.56769 |      14.58458 
    110.83821 |     113.80540 |     114.72462 |     114.76621 |     127.55034 |     132.02274 |     132.82242 |       1.00000 |      14.56769 |      14.58458 
    110.98830 |     113.94335 |     114.86193 |     115.02104 |     127.72305 |     132.18076 |     133.09450 |       1.00000 |      14.56769 |      14.58458 
    111.13743 |     114.07285 |     114.99073 |     115.27702 |     127.89468 |     132.32898 |     133.36331 |       1.00000 |      14.56769 |      14.58458 
    111.28519 |     114.19379 |     115.11096 |     115.53239 |     128.06471 |     132.46733 |     133.62862 |       1.00000 |      14.56769 |      14.58458 
    111.43112 |     114.30987 |     115.22630 |     115.78834 |     128.23265 |     132.60007 |     133.89282 |       1.00000 |      14.56769 |      14.58095 
    111.57472 |     114.42172 |     115.33741 |     116.04350 |     128.39790 |     132.72792 |     134.15591 |       1.00000 |      14.56769 |      14.58095 
    111.71555 |     114.52932 |     115.44427 |     116.29619 |     128.55995 |     132.85091 |     134.41666 |       1.00000 |      14.56769 |      14.58095 
    111.85315 |     114.63303 |     115.54725 |     116.54579 |     128.71831 |     132.96941 |     134.67500 |       1.00000 |      14.56769 |      14.58095 
    111.98712 |     114.73288 |     115.64638 |     116.79185 |     128.87248 |     133.08348 |     134.93106 |       1.00000 |      14.56769 |      14.58095 
    112.11713 |     114.82887 |     115.74165 |     117.03342 |     129.02209 |     133.19312 |     135.18358 |       1.00000 |      14.56769 |      14.58095 
    112.24285 |     114.92119 |     115.83324 |     117.27038 |     129.16676 |     133.29852 |     135.43237 |       1.00000 |      14.56769 |      14.58095 
    112.36405 |     115.01057 |     115.92191 |     117.50386 |     129.30624 |     133.40056 |     135.67908 |       1.00000 |      14.56769 |      14.58095 
    112.48052 |     115.09739 |     116.00803 |     117.73398 |     129.44028 |     133.49966 |     135.92375 |       1.00000 |      14.56769 |      14.58095 
    112.59215 |     115.18137 |     116.09131 |     117.96107 |     129.56874 |     133.59550 |     136.16672 |       1.00000 |      14.56769 |      14.58095 
    112.69891 |     115.26201 |     116.17124 |     118.18409 |     129.69160 |     133.68748 |     136.40623 |       1.00000 |      14.56769 |      14.58095 
    112.80090 |     115.33875 |     116.24728 |     118.40267 |     129.80896 |     133.77498 |     136.64157 |       1.00000 |      14.56769 |      14.58095 
    112.89827 |     115.41185 |     116.31966 |     118.61722 |     129.92101 |     133.85829 |     136.87318 |       1.00000 |      14.56769 |      14.58095 
    112.99129 |     115.48196 |     116.38907 |     118.82844 |     130.02806 |     133.93816 |     137.10167 |       1.00000 |      14.56769 |      14.58095 
    113.08028 |     115.55079 |     116.45720 |     119.03776 |     130.13048 |     134.01656 |     137.32841 |       1.00000 |      14.56769 |      14.58095 
    113.16569 |     115.61861 |     116.52433 |     119.24531 |     130.22874 |     134.09381 |     137.55344 |       1.00000 |      14.56769 |      14.58095 
    113.24798 |     115.68491 |     116.58997 |     119.45068 |     130.32346 |     134.16934 |     137.77608 |       1.00000 |      14.56769 |      14.58095 
    113.32768 |     115.74949 |     116.65388 |     119.65364 |     130.41518 |     134.24289 |     137.99599 |       1.00000 |      14.56769 |      14.58095 
    113.40534 |     115.81254 |     116.71626 |     119.85380 |     130.50455 |     134.31468 |     138.21243 |       1.00000 |      14.56769 |      14.58095 
    113.48145 |     115.87426 |     116.77735 |     120.05151 |     130.59212 |     134.38498 |     138.42583 |       1.00000 |      14.56769 |      14.58095 
    113.55643 |     115.93488 |     116.83735 |     120.24666 |     130.67842 |     134.45403 |     138.63580 |       1.00000 |      14.56769 |      14.57732 
    113.63063 |     115.99455 |     116.89643 |     120.44023 |     130.76379 |     134.52202 |     138.84387 |       1.00000 |      14.56769 |      14.57732 
    113.70426 |     116.05284 |     116.95413 |     120.63169 |     130.84853 |     134.58841 |     139.04947 |       1.00000 |      14.56769 |      14.57732 
    113.77750 |     116.10901 |     117.00974 |     120.82043 |     130.93282 |     134.65240 |     139.25200 |       1.00000 |      14.56769 |      14.57732 
    113.85043 |     116.16305 |     117.06322 |     121.00645 |     131.01674 |     134.71396 |     139.45155 |       1.00000 |      14.56769 |      14.57732 
    113.92305 |     116.21510 |     117.11475 |     121.18985 |     131.10031 |     134.77324 |     139.64828 |       1.00000 |      14.56769 |      14.57732 
    113.99534 |     116.26498 |     117.16411 |     121.37023 |     131.18350 |     134.83005 |     139.84187 |       1.00000 |      14.56769 |      14.57732 
    114.06721 |     116.31261 |     117.21122 |     121.54739 |     131.26620 |     134.88428 |     140.03215 |       1.00000 |      14.56769 |      14.57732 
    114.13858 |     116.35801 |     117.25614 |     121.72140 |     131.34834 |     134.93597 |     140.21925 |       1.00000 |      14.56769 |      14.57732 
    114.20928 |     116.40109 |     117.29876 |     121.89217 |     131.42970 |     134.98500 |     140.40311 |       1.00000 |      14.56769 |      14.57732 
    114.27917 |     116.44244 |     117.33966 |     122.06022 |     131.51012 |     135.03207 |     140.58432 |       1.00000 |      14.56769 |      14.57732 
    114.34806 |     116.48144 |     117.37823 |     122.22497 |     131.58940 |     135.07646 |     140.76228 |       1.00000 |      14.56769 |      14.57732 
    114.41579 |     116.51817 |     117.41455 |     122.38655 |     131.66734 |     135.11826 |     140.93716 |       1.00000 |      14.56769 |      14.57732 
    114.48217 |     116.55302 |     117.44902 |     122.54531 |     131.74373 |     135.15793 |     141.10939 |       1.00000 |      14.56769 |      14.57732 
    114.54705 |     116.58556 |     117.48118 |     122.70081 |     131.81839 |     135.19493 |     141.27850 |       1.00000 |      14.56769 |      14.57732 
    114.61026 |     116.61570 |     117.51097 |     122.85304 |     131.89113 |     135.22922 |     141.44447 |       1.00000 |      14.56769 |      14.57732 
    114.67163 |     116.64325 |     117.53819 |     123.00192 |     131.96176 |     135.26054 |     141.60716 |       1.00000 |      14.56769 |      14.57732 
    114.73103 |     116.66822 |     117.56284 |     123.14738 |     132.03011 |     135.28889 |     141.76653 |       1.00000 |      14.56769 |      14.57732 
    114.78832 |     116.69038 |     117.58469 |     123.28926 |     132.09605 |     135.31406 |     141.92238 |       1.00000 |      14.56769 |      14.57732 
    114.84341 |     116.70969 |     117.60370 |     123.42763 |     132.15944 |     135.33592 |     142.07483 |       1.00000 |      14.56769 |      14.57732 
    114.89619 |     116.72678 |     117.62053 |     123.56296 |     132.22017 |     135.35529 |     142.22440 |       1.00000 |      14.56769 |      14.57368 
    114.94659 |     116.74169 |     117.63519 |     123.69519 |     132.27818 |     135.37216 |     142.37097 |       1.00000 |      14.56769 |      14.57368 
    114.99458 |     116.75447 |     117.64774 |     123.82436 |     132.33340 |     135.38660 |     142.51459 |       1.00000 |      14.56769 |      14.57368 
    115.04012 |     116.76484 |     117.65788 |     123.95025 |     132.38580 |     135.39828 |     142.65500 |       1.00000 |      14.56769 |      14.57368 
    115.08318 |     116.77197 |     117.66480 |     124.07211 |     132.43536 |     135.40623 |     142.79135 |       1.00000 |      14.56769 |      14.57368 
    115.12380 |     116.77654 |     117.66918 |     124.19059 |     132.48212 |     135.41129 |     142.92436 |       1.00000 |      14.56769 |      14.57368 
    115.16199 |     116.77868 |     117.67116 |     124.30570 |     132.52605 |     135.41356 |     143.05406 |       1.00000 |      14.56769 |      14.57368 
    115.19778 |     116.77810 |     117.67043 |     124.41718 |     132.56725 |     135.41270 |     143.18015 |       1.00000 |      14.56769 |      14.57368 
    115.23123 |     116.77496 |     117.66714 |     124.52512 |     132.60574 |     135.40894 |     143.30267 |       1.00000 |      14.56769 |      14.57368 
    115.26241 |     116.77040 |     117.66246 |     124.63049 |     132.64162 |     135.40355 |     143.42282 |       1.00000 |      14.56769 |      14.57368 
    115.29138 |     116.76427 |     117.65625 |     124.73317 |     132.67496 |     135.39641 |     143.54045 |       1.00000 |      14.56769 |      14.57368 
    115.31826 |     116.75649 |     117.64840 |     124.83307 |     132.70589 |     135.38736 |     143.65543 |       1.00000 |      14.56769 |      14.57368 
    115.34312 |     116.74689 |     117.63875 |     124.92994 |     132.73450 |     135.37625 |     143.76749 |       1.00000 |      14.56769 |      14.57368 
    115.36608 |     116.73526 |     117.62710 |     125.02358 |     132.76093 |     135.36285 |     143.87642 |       1.00000 |      14.56769 |      14.57368 
